Drug_A,Drug_B,Cell_Line,Replicates,Has_Replicates,ZIP_Synergy_Score,HSA_Synergy_Score,Bliss_Synergy_Score,Loewe_Synergy_Score
ALK,PIK3C,Calu-6,Rep1,False,1.070428903846861,2.875979320131758,0.19435545571554041,2.44350854711035
ALK,PIK3C,DMS-114,Rep1,False,3.464732246700246,8.951018495961623,2.6187823770474163,5.159321061353781
ALK,PIK3C,NCI-H1437,Rep1,False,-4.469137974441429,3.590473341617481,-4.833902635638331,1.6641765306450294
ALK,PIK3C,NCI-H1563,Rep1,False,1.5765629204975267,5.962414399819661,1.3458799811717221,5.065358522121603
ALK,PIK3C,NCI-H1975,Rep1,False,4.809890874680433,10.373827173630827,4.896847853881091,6.7097544856726
ALK,PIK3C,NCI-H2170,Rep1,False,-2.896220570926581,-3.1010045139232028,-5.868338994826227,-6.217700038781182
ALK,PIK3C,NCI-H2228,Rep1,False,3.3604136168307774,7.726516085780075,3.3479295348960094,5.495324977682492
ALK,PIK3C,NCI-H226,Rep1,False,6.046800450252054,10.553668560312945,5.581433957237736,6.365804856761301
ALK,PIK3C,NCI-H3122,Rep1,False,3.980268905088529,5.369306293218822,3.973325505210086,2.8782016149985337
ALK,PIK3C,NCI-H520,Rep1,False,1.9599229145229833,4.0847562123610865,2.7791587810440905,0.27282753539727805
ALK,PIK3C,NCI-H522,Rep1,False,2.251092098571577,8.795329424207713,2.283293746651525,6.339781919422412
ALK,PIK3C,SW900,Rep1,False,2.1120055859756457,11.329770502596016,2.706786719886013,8.3014509027155
ALK_2,MTOR_1,A549,Rep1,False,14.50856092519226,19.03590587266297,15.306078022905195,17.588648745787214
ALK_2,MTOR_1,Calu-6,Rep1,False,-21.44159570240846,-4.143836559591287,-23.599564132023584,2.6451612925100245
ALK_2,MTOR_1,DMS-114,Rep1,False,8.815734341475668,16.87768462982771,7.911978202809192,14.197288143262664
ALK_2,MTOR_1,NCI-H1437,Rep1,False,5.407300578170555,15.373527844540959,5.189228076411583,11.551685656859151
ALK_2,MTOR_1,NCI-H1975,Rep1,False,4.516262616784532,11.559303039023407,4.528224401516849,8.0718618217956
ALK_2,MTOR_1,NCI-H2228,Rep1,False,-6.058336415104723,6.793613505165057,-6.025994823889089,5.541610054600307
ALK_2,MTOR_1,NCI-H226,Rep1,False,4.5654641955398745,12.4588110034193,4.122868705902006,8.360401184255716
ALK_2,MTOR_1,NCI-H23,Rep1,False,4.166496351726446,15.151432686741927,3.8499792549450054,13.584509954408027
ALK_2,MTOR_1,NCI-H358,Rep1,False,6.111441794303495,16.373631329469926,5.766912236820624,11.810161554445394
ALK_2,MTOR_1,NCI-H520,Rep1,False,1.8779584825327367,4.42139596333783,2.1110845386667907,3.6769585119805446
ALK_2,MTOR_1,SW900,Rep1,False,6.387031946485518,16.658572006990912,6.318969078477407,13.668727723772832
ALK_2,PIK3CB,A549,Rep1,False,8.345693715490812,9.098695965669103,8.230965217402277,6.149544995839667
ALK_2,PIK3CB,Calu-3,Rep1,False,-7.369916251635134,-6.859721201733762,-10.097769112356351,-4.820165876708977
ALK_2,PIK3CB,DMS-114,Rep1,False,-0.16020933348695693,7.800127276225468,-0.49581753959765734,7.474108094772188
ALK_2,PIK3CB,NCI-H1437,Rep1,False,-0.47585664931502847,6.1687381205193095,-0.8199898030139282,5.639748340113327
ALK_2,PIK3CB,NCI-H1563,Rep1,False,7.486821048060508,10.833607017339206,7.020375889754357,7.894053108259553
ALK_2,PIK3CB,NCI-H1703,Rep1,False,1.5541807615212033,7.957984482729215,1.9000597804627544,4.02258318765449
ALK_2,PIK3CB,NCI-H1975,Rep1,False,6.137596066083785,13.061662305878269,6.0094067748751385,11.743802501523527
ALK_2,PIK3CB,NCI-H2228,Rep1,False,3.4863550192451895,9.454809213009238,3.3558703663588987,8.693956112494616
ALK_2,PIK3CB,NCI-H226,Rep1,False,14.822124258551208,14.455220910301318,16.45308506170797,17.543541790522465
ALK_2,PIK3CB,NCI-H520,Rep1,False,5.234130970014886,9.355818210613243,4.7996929669797535,4.12632566479206
ALK_2,PIK3CB,NCI-H522,Rep1,False,-6.184387017195487,4.990987583238757,-6.533234497127759,4.2079353758337925
ALK_2,PIK3CB,NCI-H838,Rep1,False,10.435651339645565,14.105191818814218,9.42811704381859,12.526426049085227
ALK_2,TOP2,A549,Rep1,False,9.306802874555494,8.967094031692179,6.735597489392642,11.026235203877956
ALK_2,TOP2,Calu-3,Rep1,False,-2.592477580422759,-1.6023421394094257,-3.0811541580131263,-1.568562499589184
ALK_2,TOP2,NCI-H1299,Rep1,False,-1.6979727786520897,7.553256751111233,-2.436611349555202,6.996974019230308
ALK_2,TOP2,NCI-H1563,Rep1,False,-2.18375844204959,-0.12895658915338856,-2.1788473273216966,-10.415847937434737
ALK_2,TOP2,NCI-H1793,Rep1,False,6.37723078295186,11.764831255818013,6.1008777390682765,8.859259782509183
ALK_2,TOP2,NCI-H2085,Rep1,False,3.478846952099681,8.382614751608996,4.00893916215318,4.078977410373492
ALK_2,TOP2,NCI-H2170,Rep1,False,-6.401061488414541,-10.289204139332439,-13.845258548444749,-12.589603102506464
ALK_2,TOP2,NCI-H226,Rep1,False,10.54226063791223,12.886713111247307,9.722819373922766,8.574813390186462
ALK_2,TOP2,NCI-H23,Rep1,False,-4.219782187831307,5.413152107271193,-5.542315070128092,3.8738143028037393
ALK_2,TOP2,NCI-H3122,Rep1,False,10.785748420649364,12.663282068152009,10.887955030397976,9.31696498902835
ALK_2,TOP2,NCI-H520,Rep1,False,1.1401398019158524,5.092865936946499,0.24437259964526561,0.9111427322298269
ALK_2,TOP2,NCI-H838,Rep1,False,18.93842792016487,22.358773531229176,17.906090895224946,18.687875906257155
ALK_2,TOP2,SW900,Rep1,False,-2.837367510400415,-1.8092187038085743,-4.769352651170606,-3.8881931286790468
ALK_IGFR,MTOR_1,BT-549,Rep1,False,0.6855225902187206,4.0007039654011525,-0.15175739947982014,2.6953442774724823
ALK_IGFR,MTOR_1,CAL-51,Rep1,False,4.491767515199344,6.807423719861281,5.53871122923324,5.483778952847015
ALK_IGFR,MTOR_1,CAMA-1,Rep1,False,4.737426707005215,5.933651177084333,5.656201117492463,6.0438050860304715
ALK_IGFR,MTOR_1,HCC1187,Rep1,False,1.4471044497485464,3.6668187183695164,1.653906147322474,0.952985731048873
ALK_IGFR,MTOR_1,HCC1428,Rep1,False,-4.126439563639965,0.2432846229922303,-2.697914487647038,-0.0012223371146113846
ALK_IGFR,MTOR_1,HCC1806,Rep1,False,9.585311169320123,12.429213332914586,8.926634631696427,6.9298566549973115
ALK_IGFR,MTOR_1,HCC38,Rep1,False,6.896965076207831,9.637752070640586,6.20268629335305,7.947762678342858
ALK_IGFR,MTOR_1,HCC70,Rep1,False,-3.2180354049502995,2.6054515975325305,-2.7731944765237717,1.74034093400445
ALK_IGFR,MTOR_1,Hs-578-T,Rep1,False,-2.754914510858672,2.945054377188908,-0.751304515082643,2.1330499526669033
ALK_IGFR,MTOR_1,M14,Rep1,False,2.852212903704936,10.851705203352125,8.797251175705371,6.696555172349324
ALK_IGFR,MTOR_1,MDA-MB-231,Rep1,False,7.764671236463309,10.809131605640635,7.689807740432711,10.348381429823792
ALK_IGFR,MTOR_1,MDA-MB-436,Rep1,False,2.8091399845681306,6.959043836383269,3.3477593850713423,4.080422950528637
ALK_IGFR,MTOR_1,MDA-MB-468,Rep1,False,0.04857266593487065,3.06333677653031,-1.1505424126961492,1.2519303766517405
ALK_IGFR,PIK3CB_PIK3CD,BT-549,Rep1,False,1.915398728370117,5.000534184315214,1.1740107430980053,4.028361701493976
ALK_IGFR,PIK3CB_PIK3CD,CAL-120,Rep1,False,0.2571941120077484,6.372296377538115,3.395950412794632,4.648705277948358
ALK_IGFR,PIK3CB_PIK3CD,CAL-148,Rep1,False,0.7970745941696716,2.2009379425756457,0.5627031309102809,1.8351506729741285
ALK_IGFR,PIK3CB_PIK3CD,CAL-51,Rep1,False,-0.5386166990455545,3.8588907860112367,-1.2170010703076992,3.088883894099896
ALK_IGFR,PIK3CB_PIK3CD,HCC1143,Rep1,False,0.8987758655850787,0.8433368079401069,-0.5899581727171015,1.6647341505468107
ALK_IGFR,PIK3CB_PIK3CD,HCC38,Rep1,False,4.066781380984836,4.750090550287175,5.228072583819897,2.638294075414386
ALK_IGFR,PIK3CB_PIK3CD,HCC70,Rep1,False,5.592244932895471,9.091235463365084,4.257555983512692,10.23301552851488
ALK_IGFR,PIK3CB_PIK3CD,Hs-578-T,Rep1,False,4.059419386365035,10.496776853862643,7.621785516906389,8.22916432130221
ALK_IGFR,PIK3CB_PIK3CD,M14,Rep1,False,8.85393913385949,11.68492038085831,9.353652215864871,7.820380664223899
ALK_IGFR,PIK3CB_PIK3CD,MDA-MB-157,Rep1,False,8.716907164951676,13.106339564184058,8.791817150160364,10.937391368280144
ALK_IGFR,PIK3CB_PIK3CD,MDA-MB-231,Rep1,False,8.480200725602764,11.690921727855587,10.507613257201731,9.48559696995599
ALK_IGFR,PIK3CB_PIK3CD,MDA-MB-436,Rep1,False,6.986325305907481,10.868271976054649,7.29463682882877,8.44199960613829
ALK_IGFR,PIK3CB_PIK3CD,MDA-MB-468,Rep1,False,22.58419619792824,26.21570461550747,26.036615762557176,19.22084982664814
ATM,Gemcitibine,J82,Rep1,False,-1.1493274818095036,1.6444596808217957,0.34112488581497347,0.12575025014951283
ATM,Gemcitibine,KU-19-19,Rep1,False,1.161280644452215,1.743523688406661,1.6747469473528305,1.1623776906774597
ATM,Gemcitibine,SW780,Rep1,False,-1.1384288372576405,0.4019895460167163,-0.9951140926399258,0.006523483662215454
ATM,Gemcitibine,T-24,Rep1,False,0.6403129664142003,7.847285148672812,0.080463304269007,6.382704214130895
ATM,Gemcitibine,TCCSUP,Rep1,False,1.6445667229889793,3.5656034617141277,1.9185532552178173,2.994269687739123
ATM,Gemcitibine,VM-CUB-1,Rep1,False,2.105187894842898,3.1131992496849437,2.1000064870783146,2.7000849190654015
ATR_4,BCL2_BCL2L1,647-V,Rep1,False,3.9189676018811617,5.6151984322465545,3.494293279872392,4.667563683843683
ATR_4,BCL2_BCL2L1,BFTC-905,Rep1,False,4.362979641502143,7.824243681998993,4.5954752637385745,5.775111192197526
ATR_4,BCL2_BCL2L1,CAL-120,Rep1,False,-5.1144613322487995,-1.9452758205982223,-6.44492859258333,-2.1259871609744687
ATR_4,BCL2_BCL2L1,CAL-51,Rep1,False,-0.10301348101932056,2.031366653386142,0.3847980989908973,0.7514734783636275
ATR_4,BCL2_BCL2L1,CAMA-1,Rep1,False,-4.404577385462548,8.591712977930783,-1.9635956608956455,7.859990266510532
ATR_4,BCL2_BCL2L1,HCC1143,Rep1,False,-3.150148856675967,-0.9977741432098729,-2.3223533851994755,-4.85946434246914
ATR_4,BCL2_BCL2L1,HCC1187,Rep1,False,0.08343843716707541,0.5958308156080999,0.3642438829136902,0.31736656165288263
ATR_4,BCL2_BCL2L1,HCC38,Rep1,False,-2.4289418924803723,0.53449073876529,-3.9274384861024205,-3.75677122502572
ATR_4,BCL2_BCL2L1,HCC70,Rep1,False,1.8734405750190095,0.9055545539698703,2.145662439127474,1.2130808458494735
ATR_4,BCL2_BCL2L1,HT-1197,Rep1,False,-2.7800607611617907,6.742484352863819,0.5165117252630896,6.00460091457472
ATR_4,BCL2_BCL2L1,HT-1376,Rep1,False,-1.463834285216728,2.3226365502532302,-1.3554447197832136,-0.8767090488387912
ATR_4,BCL2_BCL2L1,J82,Rep1,False,-12.005003023861486,-10.23915376267239,-19.244527608957256,-10.869267288350713
ATR_4,BCL2_BCL2L1,KU-19-19,Rep1,False,5.8382326426069335,6.122703470938694,8.26873972814319,-4.0775405506491635
ATR_4,BCL2_BCL2L1,MDA-MB-231,Rep1,False,-2.912207382358047,-2.809860551948283,-5.176214162696897,-4.327808419572032
ATR_4,BCL2_BCL2L1,MDA-MB-453,Rep1,False,4.450271702047716,6.435168879001984,5.8313962768617955,5.869427094680537
ATR_4,BCL2_BCL2L1,MDA-MB-468,Rep1,False,4.898647158843464,7.812796534231323,5.910812914561448,5.573584944475612
ATR_4,BCL2_BCL2L1,TCCSUP,Rep1,False,2.0858648521338337,4.769762210800378,4.2125962458848125,3.0927722135268296
ATR_4,BCL2_BCL2L1,UM-UC-3,Rep1,False,6.405035506757166,11.960384661479846,6.703123745913605,9.650692430707549
ATR_4,BCL2_BCL2L1,VM-CUB-1,Rep1,False,0.9016705776405527,2.1557502973609046,-0.0009086770477449941,2.4698161705349184
ATR_4,CarboTaxol,A549,Rep1,False,2.4732921920567694,3.566458381462788,1.4419711703447522,1.190913187618679
ATR_4,CarboTaxol,BT-474,Rep1,False,1.8285935109409488,10.328409240512746,7.979102000391269,5.234161408619937
ATR_4,CarboTaxol,Calu-3,Rep1,False,-4.065895315261661,-6.913874713621371,-3.5273395803416454,-6.721594577744513
ATR_4,CarboTaxol,Calu-6,Rep1,False,3.469101317780739,5.090553776446354,3.182725541894214,2.5605334731586367
ATR_4,CarboTaxol,CAMA-1,Rep1,False,5.966593306491521,6.23827398226978,4.321596596277469,4.739149361786118
ATR_4,CarboTaxol,DMS-114,Rep1,False,8.426292639015353,11.504060126792515,9.671930930528696,7.503049339556346
ATR_4,CarboTaxol,EVSA-T,Rep1,False,11.81265805921561,11.111901340224385,10.057896574294679,4.3944911159343185
ATR_4,CarboTaxol,HCC1395,Rep1,False,2.9308129583448275,8.27021586334773,7.4903919667351575,5.856502930934069
ATR_4,CarboTaxol,HCC1954,Rep1,False,-4.117157848086807,-3.706990867190128,-8.328975781545775,-6.649733563011679
ATR_4,CarboTaxol,MCF7,Rep1,False,-0.7109646135760745,2.9791603136464513,-1.3772807014379875,-0.9847073679506685
ATR_4,CarboTaxol,MDA-MB-361,Rep1,False,1.9382342723723345,3.1376246617701247,-0.6231889441521159,1.2186925912545823
ATR_4,CarboTaxol,MDA-MB-415,Rep1,False,0.2140281480773491,0.5941653103094141,-2.1176048298670507,-1.2908448964384684
ATR_4,CarboTaxol,NCI-H1437,Rep1,False,4.517016672451169,5.5132085272185885,4.706948900344924,4.937190443674907
ATR_4,CarboTaxol,NCI-H1563,Rep1,False,-2.6938782691103444,-7.678163408763253,-2.9131228877366877,-14.844373865590901
ATR_4,CarboTaxol,NCI-H1793,Rep1,False,0.18526735401187835,1.697748503131022,0.4416066559846187,-0.3332884114256503
ATR_4,CarboTaxol,NCI-H1975,Rep1,False,-0.4531795188534531,0.9782029060356617,-0.2761187059529097,-1.653191895830239
ATR_4,CarboTaxol,NCI-H2170,Rep1,False,-3.5162156175875325,-9.109125922576663,-9.146403485725887,-11.414191136978252
ATR_4,CarboTaxol,NCI-H226,Rep1,False,2.9106315525799413,6.065429110132523,3.0623033997585094,3.1302094544315415
ATR_4,CarboTaxol,NCI-H2291,Rep1,False,2.401918710637429,7.061790598740093,2.908325854730493,4.7107545339917465
ATR_4,CarboTaxol,NCI-H23,Rep1,False,-1.9444925066537628,-3.1478478668207948,-5.566969960474471,-6.040837242825672
ATR_4,CarboTaxol,NCI-H358,Rep1,False,-6.90099278147204,-7.122688553974559,-8.530914339004639,-8.788649798463776
ATR_4,CarboTaxol,NCI-H520,Rep1,False,-3.3374344341202806,-1.4819511386324449,-3.9835955775765046,-2.9138449793813805
ATR_4,CarboTaxol,NCI-H522,Rep1,False,4.660635335219207,5.261553060276004,4.477234527131717,2.5491474742286373
ATR_4,CarboTaxol,NCI-H838,Rep1,False,2.7343164105977666,3.8769081735593973,3.5582662584247062,-0.24842593494442397
ATR_4,CarboTaxol,T47D,Rep1,False,-10.682844723698452,-3.069842525934978,-9.508587673522925,-4.093894122180881
ATR_4,HDAC_4,647-V,Rep1,False,-3.941848578610722,-5.446747811595921,-6.820572263765572,-8.821918463387565
ATR_4,HDAC_4,HT-1197,Rep1,False,-1.042413756757951,-0.6262521462314867,-1.435830090653314,-2.900415748829802
ATR_4,HDAC_4,HT-1376,Rep1,False,-6.427781584162301,-7.431686952228435,-11.352746141112492,-9.928935515581514
ATR_4,HDAC_4,T-24,Rep1,False,2.861294457538691,3.5663000458949585,3.3655666620995888,-4.365690045338588
ATR_4,HDAC_4,TCCSUP,Rep1,False,0.3480889752264546,6.044302995438343,-0.17810278408203314,2.619201097931243
ATR_4,HDAC_4,VM-CUB-1,Rep1,False,-4.619380333302054,-3.9832071932530737,-5.553889765154571,-4.322738065883029
ATR_4,IAP,647-V,Rep1,False,7.882878772033526,9.782311535833193,8.720585226362408,3.276907651224749
ATR_4,IAP,BFTC-905,Rep1,False,-0.441875195486146,1.82317309815734,-0.9294170801579241,2.251733735358617
ATR_4,IAP,Calu-3,Rep1,False,-18.303730060654818,-8.767300440586004,-21.39357254940661,-8.567205868216371
ATR_4,IAP,DMS-114,Rep1,False,6.449580365412361,10.226600146398232,6.261807278470181,8.192568729407212
ATR_4,IAP,HT-1197,Rep1,False,5.707448112545406,8.602995071753659,7.917292432291282,6.775681936721855
ATR_4,IAP,HT-1376,Rep1,False,-2.1837361825856267,3.094171496784993,-2.161549016239563,2.4688667763806933
ATR_4,IAP,KU-19-19,Rep1,False,-18.457311225673187,-3.0664685318881926,-17.18512536765108,-7.964928175802016
ATR_4,IAP,NCI-H1563,Rep1,False,-5.4144288502231,-3.5754301848616192,-5.226712935716702,-3.5183739028956817
ATR_4,IAP,NCI-H1793,Rep1,False,5.052365226570603,10.476008785659031,5.329182357808452,8.671841112251732
ATR_4,IAP,NCI-H1975,Rep1,False,-9.110967174523148,-4.090022840827207,-10.40584485367206,-4.704905448264382
ATR_4,IAP,NCI-H226,Rep1,False,-1.450396049448483,5.475774974039286,-1.465663590920208,4.409639644548174
ATR_4,IAP,NCI-H2291,Rep1,False,1.9466824994227976,5.410895893332167,3.7744916799078037,3.073117943586682
ATR_4,IAP,NCI-H358,Rep1,False,7.909492722857774,9.37364729683558,7.176044127507279,13.230106782249718
ATR_4,IAP,NCI-H520,Rep1,False,-2.584307428085436,-0.10857491858578407,-4.415155882144187,-0.5110773081980009
ATR_4,IAP,NCI-H522,Rep1,False,-2.2275719884519325,1.1762920059256479,-3.592429949890292,1.3307265065422291
ATR_4,IAP,NCI-H838,Rep1,False,-3.720874617983571,1.8498330067871094,-4.9354017940524315,0.43731243799457103
ATR_4,IAP,T-24,Rep1,False,5.293410283801237,6.830985848373537,8.048184620481969,8.526842764761273
ATR_4,IAP,UM-UC-3,Rep1,False,5.349617325425509,9.777810060726921,5.441932409026943,8.528413968401392
ATR_4,IAP,VM-CUB-1,Rep1,False,-1.0524788033834571,-6.072877768977685,-6.910493943797991,-1.3531889277930176
ATR_4,MAP2K_1,BFTC-905,Rep1,False,-1.3664892857749333,1.0849165405728838,-0.9855770279852402,-4.6810585542821315
ATR_4,MAP2K_1,BT-20,Rep1,False,-4.918114163181931,-0.20454195837697944,-6.177242734504334,-5.063763923281275
ATR_4,MAP2K_1,BT-549,Rep1,False,-6.113730449787238,-4.729069140831952,-8.793397157793413,-4.81876754727381
ATR_4,MAP2K_1,CAL-148,Rep1,False,-2.921870514105508,-1.7822093592042063,-4.715568818917383,-1.7419011165200022
ATR_4,MAP2K_1,CAL-51,Rep1,False,1.8090540336765057,2.6049819358607826,1.8801325666251436,1.9221247126826655
ATR_4,MAP2K_1,DU-4475,Rep1,False,-2.4790467449072295,-1.7045170482466039,-3.8357772789146276,-5.2490462556866975
ATR_4,MAP2K_1,HCC1143,Rep1,False,-6.031512277141029,-4.037674476122051,-7.269605179759235,-6.414483567757881
ATR_4,MAP2K_1,HCC1937,Rep1,False,-14.158843084335793,-7.480518174157835,-14.369339494496202,-7.493353528875216
ATR_4,MAP2K_1,HCC38,Rep1,False,10.67289987430515,13.959755214461381,12.421187769609269,13.833735907714603
ATR_4,MAP2K_1,Hs-578-T,Rep1,False,-8.856621242708274,-12.130912899310557,-10.373766708507175,-10.26719746644756
ATR_4,MAP2K_1,HT-1197,Rep1,False,2.1641941109100364,2.434668302804048,1.8716920704605378,1.1121025912090796
ATR_4,MAP2K_1,KU-19-19,Rep1,False,-8.290255714257643,-8.22429675574884,-12.019742319076231,-11.583635317795496
ATR_4,MAP2K_1,M14,Rep1,False,-5.437924084412947,-1.8354709506185176,-6.202314158378705,-4.965135833498932
ATR_4,MAP2K_1,MDA-MB-157,Rep1,False,-2.992781636992081,4.949182587180659,-2.235604397052468,3.3290701575937423
ATR_4,MAP2K_1,MDA-MB-453,Rep1,False,-10.830652354583949,-7.025221932506934,-10.992942961596361,-6.957664740720305
ATR_4,MAP2K_1,MDA-MB-468,Rep1,False,1.287005734540833,3.428204448948435,1.9129749852636562,2.0783053134913274
ATR_4,MAP2K_1,MFM-223,Rep1,False,-4.9729575181246375,-5.864102527861997,-6.937502236332737,-6.265521522839267
ATR_4,MAP2K_1,UM-UC-3,Rep1,False,-3.836192970784367,0.9372576393517174,-4.169924948999097,-1.4477678314574316
ATR_4,MTOR_1,CAL-51,Rep1,False,-0.24441685361531848,1.515355509730182,-0.563118090155041,-2.035306740358114
ATR_4,MTOR_1,DU-4475,Rep1,False,3.9694071527543393,6.1691947648127945,4.123964435770867,2.2789346443708
ATR_4,MTOR_1,HCC1395,Rep1,False,-4.46399965445906,0.2911782798161714,-5.330612121557355,-2.8367049876152297
ATR_4,MTOR_1,HCC1428,Rep1,False,-7.725698317044782,-5.758598262690461,-11.303797312706255,-7.447844429786909
ATR_4,MTOR_1,HCC1937,Rep1,False,-7.966858960027382,-5.2738217126478535,-8.013568320940397,-6.791296724648471
ATR_4,MTOR_1,HCC38,Rep1,False,-2.923905027950413,-3.10703846161846,-3.851314321749662,-7.017369122917087
ATR_4,MTOR_1,HCC70,Rep1,False,-4.7008018083555925,-5.240991265294381,-9.037486030363992,-7.926847960487651
ATR_4,MTOR_1,Hs-578-T,Rep1,False,-17.0331110224064,-16.889180498504167,-20.97686221555599,-18.446311704788897
ATR_4,MTOR_1,HT-1197,Rep1,False,-3.5136724116051234,-0.4687936946261955,-3.7794396807105244,-3.638802499151622
ATR_4,MTOR_1,HT-1376,Rep1,False,-7.712277706256499,-4.219987742490128,-8.742685171825265,-7.404963625449207
ATR_4,MTOR_1,J82,Rep1,False,-4.211947873047189,-0.8283552268091446,-5.4911825379882035,-2.9422571980338836
ATR_4,MTOR_1,KU-19-19,Rep1,False,-8.03290304158281,-8.785482393348413,-8.99467916964994,-7.013213785485515
ATR_4,MTOR_1,M14,Rep1,False,-7.809115981208484,-3.299749917084312,-5.902511600116233,-5.319303343692253
ATR_4,MTOR_1,MDA-MB-157,Rep1,False,-5.923710523003909,-2.224553904915661,-3.576671380362743,-6.573339321578236
ATR_4,MTOR_1,MDA-MB-231,Rep1,False,-5.194601255613556,-3.235217475282476,-5.088811850992002,-3.818348422742015
ATR_4,MTOR_1,MDA-MB-468,Rep1,False,-1.9434346826870699,-0.7687943996132731,-1.8997895095906392,-2.5706419584521507
ATR_4,MTOR_1,MFM-223,Rep1,False,-1.5462269798615131,0.7259158680199673,0.48047167886107905,-0.343267573324975
ATR_4,MTOR_1,SW780,Rep1,False,-3.967428115715898,-2.803773758613067,-3.0843449806245276,-6.7931641712218855
ATR_4,MTOR_1,UM-UC-3,Rep1,False,-2.6220646956812073,-2.6627434619226813,-3.329419084018578,-4.13041759053944
ATR_4,MTOR_1,VM-CUB-1,Rep1,False,-14.81851147229739,-13.269370456180708,-15.24236346576063,-14.86515888344955
BCL2,CarboTaxol,A549,Rep1,False,4.859890496032508,9.390955241295009,5.107000681124777,6.12409987468599
BCL2,CarboTaxol,Calu-3,Rep1,False,-6.892429818281332,-0.16286339349210685,-8.250445696887098,-0.6456629581288638
BCL2,CarboTaxol,Calu-6,Rep1,False,0.03310310282330036,4.7358819799567895,-0.6640842465416227,1.965309357105905
BCL2,CarboTaxol,NCI-H1299,Rep1,False,3.0511856856774844,3.387913917610003,2.6323424900353682,3.387708524802224
BCL2,CarboTaxol,NCI-H1563,Rep1,False,-8.802911829497631,-5.521858170576858,-12.760975842701585,-7.3391407478160655
BCL2,CarboTaxol,NCI-H1703,Rep1,False,-0.9515234679906959,-1.0839033595829113,-2.450770638237481,-1.994208025508773
BCL2,CarboTaxol,NCI-H1793,Rep1,False,5.9021032910727715,9.300407835000827,6.823272486526034,5.617287034893314
BCL2,CarboTaxol,NCI-H2085,Rep1,False,9.585064486428417,20.11464222248519,10.401980331596723,19.30889966356813
BCL2,CarboTaxol,NCI-H2170,Rep1,False,-0.4162142750100686,0.186892112622549,-1.1897010414478533,-4.327064354238213
BCL2,CarboTaxol,NCI-H226,Rep1,False,0.5608039836428943,6.544762339892142,-0.4230657712811784,3.614241284148019
BCL2,CarboTaxol,NCI-H3122,Rep1,False,0.36398801779987894,-0.6831793633742238,-0.6019779833151409,-1.9139511085670975
BCL2,CarboTaxol,NCI-H520,Rep1,False,-0.5907098998823478,-1.293571308325076,-2.442643305148207,-0.514507390725397
BCL2,CarboTaxol,SW900,Rep1,False,6.817535372326925,12.587223521376997,6.337942513458526,8.00028981474054
BCL2,CSNK2A1_2,Calu-3,Rep1,False,-2.617205507290792,2.879078825522609,-3.11855766922469,0.5261595004360979
BCL2,CSNK2A1_2,DMS-114,Rep1,False,-1.3750385049884835,-3.03308080946008,-2.714078109970941,-3.060674612207252
BCL2,CSNK2A1_2,NCI-H1437,Rep1,False,13.688887607194278,15.667999534478648,13.04210911856094,13.553092435125095
BCL2,CSNK2A1_2,NCI-H1563,Rep1,False,11.15215629758949,6.266071603701986,2.8901789162754983,2.6531671934807415
BCL2,CSNK2A1_2,NCI-H1703,Rep1,False,1.6190135600976616,1.9961287272128545,0.7478841192372966,-0.5907201456294525
BCL2,CSNK2A1_2,NCI-H2085,Rep1,False,4.076096713386258,8.339811903472972,2.487411420473928,4.921195801961946
BCL2,CSNK2A1_2,NCI-H2228,Rep1,False,-6.650592080702082,5.218950718328544,-8.277932292704033,2.7130890253575135
BCL2,CSNK2A1_2,NCI-H226,Rep1,False,5.155153336849458,8.30136012224658,4.961455319782692,5.515335418189171
BCL2,CSNK2A1_2,NCI-H2291,Rep1,False,2.554603913393246,8.047071548386382,4.773815408283428,4.227740557222279
BCL2,CSNK2A1_2,NCI-H3122,Rep1,False,-1.9219081451547915,-1.5355528938385727,-3.6350565538807715,-3.7108910839213904
BCL2,CSNK2A1_2,NCI-H520,Rep1,False,-2.0890485867753967,2.848256332531958,-2.0461725444247847,1.3693947959787731
BCL2,CSNK2A1_2,NCI-H522,Rep1,False,2.848174339081324,8.796821232772848,2.2999207145660634,6.735620970180233
BCL2,CSNK2A1_2,SW900,Rep1,False,1.7397039066833844,10.01057114122885,1.9295893853316206,6.193763723824768
BCL2,IGFR_4,COLO-205,Rep1,False,-1.3795565210785878,3.0208547359501257,-1.3100288283561636,-0.3343713522385609
BCL2,IGFR_4,HCT-116,Rep1,False,-31.420174329917952,-21.353428568127992,-31.819940502631795,-20.061966287986237
BCL2,IGFR_4,HT-29,Rep1,False,-7.372592427083665,-4.029860394449954,-7.744052699039775,-4.078499145481413
BCL2,IGFR_4,RKO,Rep1,False,0.4422076444478677,3.2267387638771283,2.8350210429536546,0.975987733955016
BCL2,IGFR_4,SW620,Rep1,False,-1.3086933959346092,0.8873909755389849,-2.2993046513562394,1.6419853472407313
BCL2,IGFR_4,SW837,Rep1,False,1.77236817552052,2.2420071993320057,1.4138528236773635,2.2451818234791743
BCL2,MAP2K_1,HCT-116,Rep1,False,100.39162969156081,-10.99422403151008,101.26471177951458,-10.339582034607846
BCL2,MAP2K_1,NCI-H747,Rep1,False,-0.18146971128800204,8.193804197449248,-0.9950517814837826,6.115617246761202
BCL2,MAP2K_1,RKO,Rep1,False,14.843918705794886,16.006611600451986,16.342549044115284,14.544017006882113
